block_geoid,geometry,aland10,awater10,blockce10,countyfp10,funcstat10,geoid10,intptlat10,intptlon10,mtfcc10,name10,statefp10,tractce10,uace10,ur10
60750226001,"POLYGON ((-122.391412 37.76029899999999, -122.392256 37.760256999999996, -122.39238000000002 37.760251, -122.39249400000001 37.760245, -122.392415 37.76061299999999, -122.392319 37.76106000000001, -122.39237100000001 37.761543999999994, -122.392451 37.762280999999994, -122.39251999999999 37.76281899999999, -122.3926 37.763438, -122.39271399999998 37.764084, -122.39274499999999 37.764081999999995, -122.392995 37.76406699999999, -122.393174 37.764056, -122.39322100000001 37.764053, -122.39373 37.764021, -122.39384799999999 37.765307, -122.393862 37.76546, -122.393876 37.765611, -122.39390500000002 37.765923, -122.393919 37.76607399999998, -122.39396800000002 37.766614, -122.393001 37.76667099999999, -122.39097599999998 37.766792, -122.39091800000001 37.76679499999998, -122.390589 37.766814999999994, -122.39029 37.766833, -122.389099 37.766903, -122.38816400000002 37.766957999999995, -122.388037 37.76562800000001, -122.387917 37.764379, -122.38760600000002 37.764483000000006, -122.38661500000002 37.765668, -122.385933 37.767027, -122.38582299999999 37.767255, -122.38487000000002 37.767239999999994, -122.38484700000001 37.767013, -122.38298900000001 37.767131000000006, -122.382855 37.767139, -122.382801 37.766784, -122.38586100000002 37.766599, -122.38589499999999 37.766523, -122.385934 37.766360999999996, -122.385915 37.766284999999996, -122.385992 37.76617000000001, -122.38619200000001 37.76584999999999, -122.38629199999998 37.765689999999985, -122.386373 37.765598, -122.38652 37.76541199999999, -122.38652176642336 37.76540188321167, -122.386542 37.765285999999996, -122.38647 37.76527799999999, -122.386436 37.76505900000001, -122.38644700000002 37.764929, -122.38648399999998 37.764908, -122.386501 37.76481499999999, -122.386491 37.764617, -122.386448 37.76461299999999, -122.38645100000001 37.7644, -122.386482 37.764399000000004, -122.386482 37.764367000000014, -122.38656333333334 37.764337, -122.386604 37.76432199999999, -122.38660266666668 37.76430099999999, -122.38660000000002 37.764258999999996, -122.3865826666667 37.764254333333334, -122.38657400000001 37.76425199999999, -122.386557 37.76423399999997, -122.386558 37.764209, -122.38672100000001 37.76409999999999, -122.3867295 37.76406, -122.386738 37.76402, -122.38671700000002 37.763993000000006, -122.38670500000002 37.763987666666665, -122.386681 37.76397699999998, -122.386642 37.763974, -122.386614 37.763955, -122.38660099999998 37.763929, -122.386605 37.763899999999985, -122.38660957142858 37.763895999999995, -122.38662100000002 37.763885999999985, -122.386739 37.763809, -122.38677051758795 37.763784517587936, -122.38685100000001 37.763721999999994, -122.38689393689319 37.7636924368932, -122.386912 37.763680000000015, -122.38697599999999 37.763650999999996, -122.387054 37.763631, -122.387272 37.763605000000005, -122.387241 37.76351, -122.386905 37.76354999999998, -122.38689950000001 37.7635145, -122.386894 37.76347900000001, -122.38677499999999 37.763415, -122.386725 37.763470999999996, -122.38663 37.763442999999995, -122.386593 37.763414999999995, -122.386503 37.76338800000001, -122.38656566666668 37.76325266666665, -122.386597 37.763184999999986, -122.386597 37.763184999999986, -122.386314 37.763101999999996, -122.38621399999998 37.763316, -122.38551 37.763329999999996, -122.385503 37.763234, -122.38527900000001 37.76323999999999, -122.38527900000001 37.76324, -122.38528800000002 37.763369999999995, -122.385182 37.763373, -122.385104 37.76232, -122.384681 37.76211099999999, -122.38429199999999 37.762135, -122.384462 37.76404699999999, -122.38430399999999 37.764056999999994, -122.384132 37.76225699999999, -122.38342700000001 37.762301, -122.38345100000001 37.762466, -122.38354100000001 37.76246149999999, -122.38363100000001 37.76245699999999, -122.383669 37.76255299999998, -122.383744 37.76254399999999, -122.38390499999998 37.76414400000001, -122.38386899999998 37.764146, -122.38383299999998 37.76414799999999, -122.38381 37.76423599999999, -122.383696 37.764245, -122.38358200000002 37.76425400000001, -122.383539 37.764164, -122.383463 37.764168000000005, -122.38346150000001 37.76414950000001, -122.38346000000001 37.76413099999999, -122.383299 37.76413999999999, -122.383109 37.762321, -122.38229 37.762372000000006, -122.38240200000003 37.76348900000003, -122.38251400000001 37.76460599999999, -122.382344 37.76461200000001, -122.382122 37.76238199999998, -122.38193500000001 37.762393499999995, -122.38174800000002 37.762404999999994, -122.38169500000001 37.764737999999966, -122.38163199999998 37.764741, -122.38163100000001 37.76480099999999, -122.381492 37.76480599999999, -122.38145 37.764934999999994, -122.381173 37.764932999999985, -122.38112400000001 37.76479899999999, -122.380984 37.764799, -122.381029 37.76222400000001, -122.38330699999999 37.762082, -122.382185 37.76088, -122.38218499999998 37.76088, -122.38213900000001 37.76089000000001, -122.38209699999999 37.760884, -122.38206400000001 37.760867000000005, -122.382009 37.76080599999998, -122.38198500000001 37.760752, -122.381981 37.76069099999998, -122.38199166666666 37.760656333333344, -122.381997 37.760639000000005, -122.381696 37.760647000000006, -122.38183800000002 37.762119, -122.381336 37.762148, -122.38114800000001 37.760158, -122.38061099999999 37.76018800000001, -122.38061807336746 37.76026173165815, -122.38091299999999 37.763335999999995, -122.38089145106383 37.76333661276595, -122.380702 37.763341999999994, -122.3804 37.7602, -122.37997 37.760223999999994, -122.379507 37.76024999999998, -122.379507 37.76024999999998, -122.379808 37.763456999999995, -122.37977900000001 37.76348499999999, -122.37956600000001 37.763494, -122.37953300000001 37.76346600000001, -122.37952541424913 37.76338514643772, -122.37920200000002 37.759938, -122.381256 37.759668, -122.381257 37.75958299999998, -122.38132766666668 37.759579666666674, -122.38146900000001 37.75957300000002, -122.38146900000001 37.759572999999996, -122.381447 37.759305, -122.381389 37.759311, -122.38130400000001 37.75930900000001, -122.381197 37.758258, -122.381209 37.758165999999996, -122.381243 37.75807600000001, -122.38132 37.757963, -122.381339 37.757936000000015, -122.381399 37.757819, -122.381444 37.75769700000001, -122.38145333333334 37.757655666666665, -122.38147200000002 37.75757299999999, -122.381481 37.757509000000006, -122.381428 37.75751899999998, -122.38140600000001 37.757343, -122.38146900000001 37.7573, -122.38145 37.757145000000016, -122.38144849999999 37.757130000000004, -122.381447 37.75711499999999, -122.38132400000002 37.75711700000001, -122.38132400000002 37.75708900000001, -122.38136399999999 37.757079, -122.38132299999998 37.756540999999984, -122.381335 37.756508, -122.381366 37.75647599999999, -122.38140699999998 37.756456, -122.38140000000001 37.756405, -122.381353 37.756397, -122.38131000000001 37.75637699999999, -122.381275 37.756343, -122.381258 37.756302999999996, -122.38123800000001 37.75587499999998, -122.38123800000001 37.75587499999998, -122.381218 37.755852, -122.38118900000002 37.755843, -122.381023 37.755831, -122.38100399999999 37.75579899999999, -122.380972 37.755799499999995, -122.38094 37.755799999999994, -122.38093950000001 37.755776499999975, -122.380939 37.755753000000006, -122.381032 37.755743, -122.381032 37.75574299999999, -122.380882 37.755649999999996, -122.38082 37.755601000000006, -122.38075799999999 37.75555199999999, -122.38073100000001 37.75548599999999, -122.38072700000002 37.755461, -122.38071899999998 37.75541100000001, -122.38072500000001 37.755334999999995, -122.38074900000001 37.75526099999999, -122.380775 37.755219, -122.38083599999999 37.75518199999999, -122.380897 37.755162999999996, -122.38102200000002 37.755151, -122.38113299999999 37.755126, -122.38117999999999 37.755108, -122.38122699999998 37.75509, -122.38127449999999 37.755079499999994, -122.38132200000001 37.75506899999999, -122.3813625 37.755069999999975, -122.38140299999999 37.75507100000001, -122.381476 37.755086999999996, -122.381604 37.755143, -122.381675 37.755156, -122.381714 37.755156, -122.382834 37.75503599999999, -122.383669 37.75497199999999, -122.38374400000002 37.75494700000001, -122.38376000000001 37.75494499999999, -122.383824 37.75493699999997, -122.38407200000002 37.75495099999999, -122.38408650000001 37.75493250000002, -122.384101 37.75491400000001, -122.38409992134832 37.754902539325855, -122.384077 37.754659, -122.38400000000001 37.754618, -122.383696 37.754701, -122.383548 37.75473499999999, -122.38344199999999 37.75474, -122.383326 37.754729000000005, -122.38323400000002 37.754706999999996, -122.383148 37.754674, -122.38306900000002 37.754630999999996, -122.38301599999998 37.754592, -122.382909 37.754461000000006, -122.382896 37.754442000000004, -122.38250000000001 37.754498999999996, -122.381516 37.75463099999998, -122.380928 37.75463699999998, -122.38038300000001 37.754617, -122.380111 37.754533, -122.38004900000001 37.75434600000001, -122.38004900000001 37.754048, -122.380014 37.753358, -122.380985 37.75322799999999, -122.381711 37.75318599999999, -122.381732 37.75320200000001, -122.38183899999999 37.75326099999999, -122.38197 37.75331, -122.38200000000002 37.753316999999996, -122.38209600000002 37.753338, -122.38224 37.753350000000005, -122.382441 37.753341, -122.382525 37.753349000000014, -122.382626 37.753377, -122.382697 37.753412999999995, -122.38276400000001 37.753462999999996, -122.38280900000001 37.753513, -122.38284999999999 37.753584999999994, -122.38286800000002 37.753657, -122.382866 37.753758, -122.382873 37.753913000000004, -122.382904 37.754096999999994, -122.38284100000001 37.75412499999999, -122.382806 37.75415900000001, -122.38278400000002 37.75420699999999, -122.38278499999998 37.754259000000005, -122.38281700000002 37.75432299999999, -122.38284400000002 37.75436400000001, -122.38296 37.754357, -122.383074 37.754349999999995, -122.384062 37.754290999999995, -122.38583 37.754187, -122.385973 37.75422499999999, -122.386939 37.754168, -122.38706599999999 37.75544599999999, -122.38719499999999 37.756778, -122.387313 37.758, -122.386347 37.758058, -122.38658899999999 37.760608999999995, -122.387569 37.76054999999999, -122.38855599999998 37.760491, -122.389486 37.760435, -122.38959399999999 37.76039, -122.39044700000001 37.76034699999999, -122.391412 37.76029899999999))",1398.0,0.0,1019,075,S,060750226001019,+37.7624061,-122.3887032,G5040,Block 1019,06,022600,,
60750177002,"POLYGON ((-122.41783799999999 37.76848599999999, -122.417857 37.76919400000001, -122.41781000000002 37.76967, -122.41773300000001 37.769662, -122.41772600000002 37.769726000000006, -122.41775300000002 37.769815, -122.417764 37.769857, -122.41778099999999 37.76991800000001, -122.417777 37.769974999999995, -122.41776600000001 37.770143, -122.41770600000001 37.770364, -122.417609 37.770407000000006, -122.417794 37.77043499999999, -122.417915 37.77062600000001, -122.417995 37.77076499999998, -122.418029 37.770875999999994, -122.418399 37.772102, -122.41835199999998 37.77222199999999, -122.418469 37.77232300000001, -122.418608 37.772731, -122.418618 37.77305300000001, -122.41873000000001 37.773182999999996, -122.41901499999999 37.77409799999998, -122.41928 37.774944999999995, -122.419256 37.775147, -122.41916800000001 37.77527800000001, -122.41870399999998 37.77564499999998, -122.41865899999998 37.775558, -122.417515 37.77465099999999, -122.417104 37.77432499999999, -122.41657599999999 37.77390599999999, -122.416104 37.773531999999996, -122.415561 37.77310099999999, -122.415002 37.772649, -122.414392 37.772158, -122.41402700000002 37.771864, -122.41248 37.77062999999998, -122.41261900000002 37.770520999999974, -122.412751 37.77038899999999, -122.41304600000001 37.77005199999999, -122.41320899999998 37.769853999999995, -122.413347 37.769578, -122.41338500000002 37.769501999999996, -122.41338899999998 37.76945899999999, -122.41342700000001 37.769036, -122.413396 37.768671, -122.413341 37.76802300000001, -122.41325999999998 37.767069999999975, -122.413227 37.76672499999998, -122.413105 37.765448, -122.41300300000002 37.764091, -122.413588 37.763823, -122.413722 37.763779, -122.415155 37.763697, -122.41622699999999 37.763635, -122.417332 37.76357199999998, -122.41748700000001 37.76518299999999, -122.417542 37.765752, -122.417645 37.766804999999984, -122.41780200000001 37.76840500000001, -122.41783799999999 37.76848599999999))",17243.0,0.0,2037,075,S,060750177002037,+37.7676379,-122.4171757,G5040,Block 2037,06,017700,,
60750201004,"POLYGON ((-122.420581 37.76499599999999, -122.42048199999999 37.765001999999996, -122.41966900000001 37.765051, -122.418698 37.765109999999986, -122.418579 37.765116999999975, -122.41748700000001 37.76518299999999, -122.417332 37.76357199999998, -122.418484 37.763496, -122.419513 37.763428999999995, -122.420433 37.763376, -122.42108400000001 37.763338, -122.42173199999999 37.7633, -122.421886 37.764917000000004, -122.421964 37.765721000000006, -122.42204400000001 37.76653999999999, -122.42153100000002 37.766571, -122.421057 37.766598999999985, -122.42090099999999 37.764976999999995, -122.420581 37.76499599999999))",4005.0,0.0,4006,075,S,060750201004006,+37.7653344,-122.4216718,G5040,Block 4006,06,020100,,
60750201003,"POLYGON ((-122.418579 37.765116999999975, -122.418698 37.765109999999986, -122.41966900000001 37.765051, -122.41982500000002 37.766673999999995, -122.419982 37.76827399999999, -122.41922500000001 37.768319000000005, -122.41855600000001 37.76836, -122.41780200000001 37.76840500000001, -122.417645 37.766804999999984, -122.417542 37.765752, -122.41748700000001 37.76518299999999, -122.418579 37.765116999999975))",10532.0,0.0,3001,075,S,060750201003001,+37.7675393,-122.4188140,G5040,Block 3001,06,020100,,
60750178022,"POLYGON ((-122.415002 37.772649, -122.415561 37.77310099999999, -122.41436799999998 37.77404299999999, -122.41394399999999 37.77437799999999, -122.41376900000002 37.77451599999999, -122.413587 37.77466000000001, -122.413161 37.774992, -122.411606 37.77622100000001, -122.411069 37.775794, -122.41061099999999 37.77542799999999, -122.410063 37.774992, -122.40952 37.774552, -122.409062 37.774195, -122.408516 37.77375999999999, -122.408913 37.77344700000001, -122.40968300000002 37.772838, -122.41007699999999 37.772526, -122.410678 37.772051999999974, -122.41127800000001 37.77157899999999, -122.411841 37.771135, -122.41248 37.77062999999998, -122.41402700000002 37.771864, -122.414392 37.772158, -122.415002 37.772649))",14693.0,0.0,2012,075,S,060750178022012,+37.7714846,-122.4129424,G5040,Block 2012,06,017802,,
60750180002,"POLYGON ((-122.40903499999999 37.769792999999986, -122.409736 37.770349, -122.410886 37.76944699999999, -122.41098900000001 37.769456, -122.41248 37.77062999999998, -122.411841 37.771135, -122.41127800000001 37.77157899999999, -122.410678 37.772051999999974, -122.41007699999999 37.772526, -122.40968300000002 37.772838, -122.408913 37.77344700000001, -122.408516 37.77375999999999, -122.407986 37.77417899999999, -122.407768 37.774350999999974, -122.40740499999998 37.77463799999999, -122.406829 37.77509300000001, -122.40636899999998 37.775456999999996, -122.406296 37.775514, -122.405476 37.776162, -122.404896 37.776619999999994, -122.40461 37.776846000000006, -122.40406999999998 37.777273000000015, -122.40367299999998 37.776956, -122.403506 37.776823, -122.40337099999999 37.776714999999996, -122.402524 37.776039000000004, -122.40098200000001 37.77480899999999, -122.40057000000002 37.77447999999999, -122.400212 37.774195000000006, -122.39943299999999 37.773573, -122.39951600000002 37.77350699999999, -122.399648 37.773403999999985, -122.401657 37.771817, -122.40387799999999 37.770063, -122.404083 37.769968999999996, -122.404391 37.76974999999999, -122.40499000000001 37.769715, -122.40520300000001 37.769702, -122.40540800000001 37.76969, -122.40558899999998 37.76968, -122.405844 37.769664999999996, -122.40593900000002 37.769659, -122.40621300000001 37.76946300000001, -122.407001 37.770049999999976, -122.40758700000002 37.76958599999999, -122.40762300000002 37.769557999999996, -122.40764 37.769545, -122.40773899999998 37.769466, -122.407895 37.76934299999999, -122.408007 37.769244, -122.408436 37.769318000000005, -122.40903499999999 37.769792999999986))",14357.0,0.0,2035,075,S,060750180002035,+37.7712001,-122.4102065,G5040,Block 2035,06,018000,,
60750180001,"POLYGON ((-122.40406999999998 37.777273000000015, -122.40353 37.7777, -122.402961 37.77814899999998, -122.40238499999998 37.778604, -122.401843 37.779032, -122.39961600000001 37.780790999999994, -122.398341 37.781799, -122.39738599999998 37.782554, -122.396841 37.782119, -122.39661300000002 37.781936999999985, -122.396461 37.781815, -122.39638000000001 37.781749999999995, -122.395843 37.78132099999999, -122.39551800000001 37.78106199999998, -122.395065 37.78070100000001, -122.39463100000002 37.780353999999996, -122.3943 37.78009, -122.39275 37.77885200000001, -122.39328700000002 37.77842699999999, -122.39353699999998 37.77823, -122.39385700000001 37.77797699999999, -122.394981 37.77708899999999, -122.39720599999998 37.77533199999999, -122.397969 37.77594099999999, -122.39875500000001 37.776568000000005, -122.400914 37.77486199999999, -122.40098200000001 37.77480899999999, -122.402524 37.776039000000004, -122.40337099999999 37.776714999999996, -122.403506 37.776823, -122.40367299999998 37.776956, -122.40406999999998 37.777273000000015))",3749.0,0.0,1013,075,S,060750180001013,+37.7784049,-122.3940731,G5040,Block 1013,06,018000,,
60750178021,"POLYGON ((-122.41061099999999 37.77542799999999, -122.411069 37.775794, -122.411606 37.77622100000001, -122.41101400000001 37.776689999999995, -122.41050600000001 37.777092, -122.40992299999999 37.777553, -122.40938699999998 37.77797699999999, -122.40883300000002 37.778416, -122.40827200000001 37.77886099999999, -122.407691 37.77931799999999, -122.40715900000001 37.779739000000006, -122.40571900000002 37.78087799999998, -122.40493300000001 37.7815, -122.404404 37.781076999999996, -122.403921 37.78069900000001, -122.40338700000001 37.78026499999999, -122.40284100000001 37.77982899999999, -122.402658 37.77968299999999, -122.402518 37.779571999999995, -122.40248700000001 37.779547, -122.402377 37.779458999999996, -122.401843 37.779032, -122.40238499999998 37.778604, -122.402961 37.77814899999998, -122.40353 37.7777, -122.40406999999998 37.777273000000015, -122.40461 37.776846000000006, -122.404896 37.776619999999994, -122.405476 37.776162, -122.406296 37.775514, -122.40636899999998 37.775456999999996, -122.406829 37.77509300000001, -122.40740499999998 37.77463799999999, -122.407768 37.774350999999974, -122.407986 37.77417899999999, -122.408516 37.77375999999999, -122.409062 37.774195, -122.40952 37.774552, -122.410063 37.774992, -122.41061099999999 37.77542799999999))",18340.0,0.0,1000,075,S,060750178021000,+37.7804073,-122.4057816,G5040,Block 1000,06,017802,,
60750176011,"POLYGON ((-122.407255 37.782119, -122.407164 37.78219099999999, -122.40769599999999 37.78261199999998, -122.407871 37.782751, -122.40718500000001 37.783291999999996, -122.40748299999998 37.78352899999998, -122.408067 37.78399100000001, -122.40804199999998 37.784065999999996, -122.40742399999999 37.78455199999999, -122.407337 37.78455999999999, -122.40732600000001 37.78463, -122.406 37.78567399999999, -122.40597599999998 37.78569299999999, -122.40583099999999 37.785744, -122.40582200000001 37.785737, -122.40580700000001 37.785725000000006, -122.40523600000002 37.785264999999995, -122.404795 37.784907999999994, -122.40426699999999 37.78447899999997, -122.40371199999998 37.784043999999994, -122.40270800000002 37.783259, -122.40325 37.782831, -122.40493300000001 37.7815, -122.40571900000002 37.78087799999998, -122.40624800000002 37.781306, -122.40671099999999 37.781679999999994, -122.407255 37.782119))",790.0,0.0,1002,075,S,060750176011002,+37.7842774,-122.4076968,G5040,Block 1002,06,017601,,
60750178012,"POLYGON ((-122.40248700000001 37.779547, -122.402518 37.779571999999995, -122.402658 37.77968299999999, -122.40284100000001 37.77982899999999, -122.40338700000001 37.78026499999999, -122.402245 37.781166999999996, -122.40192899999998 37.781416, -122.40116 37.78202399999999, -122.400374 37.782644999999995, -122.39893000000001 37.783785, -122.397943 37.782998, -122.39738599999998 37.782554, -122.398341 37.781799, -122.39961600000001 37.780790999999994, -122.401843 37.779032, -122.402377 37.779458999999996, -122.40248700000001 37.779547))",6669.0,0.0,2001,075,S,060750178012001,+37.7820471,-122.3995740,G5040,Block 2001,06,017801,,
60750178011,"POLYGON ((-122.40192899999998 37.781416, -122.402245 37.781166999999996, -122.40338700000001 37.78026499999999, -122.403921 37.78069900000001, -122.404404 37.781076999999996, -122.40493300000001 37.7815, -122.40325 37.782831, -122.40270800000002 37.783259, -122.40046800000002 37.78503, -122.399887 37.784558999999994, -122.39945999999999 37.78421399999998, -122.39893000000001 37.783785, -122.400374 37.782644999999995, -122.40116 37.78202399999999, -122.40192899999998 37.781416))",26867.0,0.0,1002,075,S,060750178011002,+37.7821759,-122.4032229,G5040,Block 1002,06,017801,,
60750615001,"POLYGON ((-122.40580700000001 37.785725000000006, -122.40582200000001 37.785737, -122.40583099999999 37.785744, -122.405823 37.785768, -122.40580299999999 37.78582800000001, -122.405767 37.785855999999995, -122.40468800000001 37.786710000000014, -122.404583 37.786730999999996, -122.404556 37.78681399999999, -122.403535 37.787621000000016, -122.403431 37.78764199999999, -122.40340299999998 37.787725, -122.402914 37.788111999999984, -122.402807 37.78819699999999, -122.40270200000002 37.788279999999986, -122.40217 37.78869999999998, -122.40206599999999 37.788720999999995, -122.401939 37.788878, -122.401749 37.78902899999999, -122.401528 37.78920499999999, -122.401479 37.78924399999999, -122.40137500000002 37.789264, -122.40134800000001 37.78934799999999, -122.40015199999999 37.790289999999985, -122.39989599999998 37.790493, -122.39950499999999 37.79080499999999, -122.399255 37.790997, -122.399149 37.791017000000004, -122.39912300000002 37.791101, -122.398369 37.791695, -122.398264 37.79171600000001, -122.39823500000001 37.7918, -122.39749000000002 37.792386999999984, -122.397383 37.792405999999986, -122.39735899999998 37.79249000000001, -122.396612 37.793079, -122.396504 37.793096999999996, -122.39648 37.793181999999995, -122.39641 37.793237999999995, -122.396302 37.793256, -122.39627800000001 37.793341999999996, -122.39570499999998 37.793793, -122.39486 37.794459, -122.39474799999999 37.794479999999986, -122.39381900000001 37.793738, -122.393181 37.79322999999998, -122.392499 37.79376899999998, -122.392181 37.793928, -122.391982 37.79387199999999, -122.391589 37.793527999999995, -122.391724 37.79342900000001, -122.391724 37.79342900000001, -122.39084699999998 37.79269199999998, -122.39091800000001 37.792515, -122.391096 37.792435999999995, -122.391646 37.79200599999999, -122.392525 37.79131099999999, -122.39340799999998 37.790613, -122.393661 37.790412999999994, -122.39427599999998 37.78992599999999, -122.39515100000001 37.789235, -122.39603499999998 37.788536, -122.39723000000001 37.787591, -122.39793200000001 37.787036, -122.398257 37.786778999999996, -122.398977 37.786208999999985, -122.39936999999999 37.785899, -122.40046800000002 37.78503, -122.40270800000002 37.783259, -122.40371199999998 37.784043999999994, -122.40426699999999 37.78447899999997, -122.404795 37.784907999999994, -122.40523600000002 37.785264999999995, -122.40580700000001 37.785725000000006))",1947.0,0.0,1006,075,S,060750615001006,+37.7938695,-122.3955230,G5040,Block 1006,06,061500,,
60750615002,"POLYGON ((-122.39893000000001 37.783785, -122.39945999999999 37.78421399999998, -122.399887 37.784558999999994, -122.40046800000002 37.78503, -122.39936999999999 37.785899, -122.398977 37.786208999999985, -122.398257 37.786778999999996, -122.39793200000001 37.787036, -122.39723000000001 37.787591, -122.39603499999998 37.788536, -122.39515100000001 37.789235, -122.39427599999998 37.78992599999999, -122.39346100000002 37.78927499999999, -122.392723 37.78868699999999, -122.393306 37.788226, -122.393597 37.787996, -122.39396200000002 37.787708, -122.394481 37.787298, -122.393921 37.786852, -122.393445 37.78647199999998, -122.392937 37.786068, -122.394099 37.785149, -122.394158 37.785101999999995, -122.395161 37.784310999999974, -122.395703 37.783882000000006, -122.396262 37.783440999999996, -122.39738599999998 37.782554, -122.397943 37.782998, -122.39893000000001 37.783785))",1510.0,0.0,2004,075,S,060750615002004,+37.7874590,-122.3954622,G5040,Block 2004,06,061500,,
60750176014,"POLYGON ((-122.417515 37.77465099999999, -122.41865899999998 37.775558, -122.41870399999998 37.77564499999998, -122.417629 37.77649400000001, -122.41750100000002 37.776541, -122.41747100000002 37.77661800000001, -122.41687799999998 37.777085, -122.416392 37.77746900000001, -122.41629200000001 37.777494, -122.41532100000002 37.77671799999999, -122.414711 37.776230999999996, -122.414173 37.775801, -122.41371800000002 37.775437, -122.413161 37.774992, -122.413587 37.77466000000001, -122.41376900000002 37.77451599999999, -122.41394399999999 37.77437799999999, -122.41436799999998 37.77404299999999, -122.415561 37.77310099999999, -122.416104 37.773531999999996, -122.41657599999999 37.77390599999999, -122.417104 37.77432499999999, -122.417515 37.77465099999999))",19732.0,0.0,4002,075,S,060750176014002,+37.7756019,-122.4175414,G5040,Block 4002,06,017601,,
60750176013,"POLYGON ((-122.414173 37.775801, -122.414711 37.776230999999996, -122.41532100000002 37.77671799999999, -122.41629200000001 37.777494, -122.41626099999999 37.777572000000006, -122.41600900000002 37.777773, -122.414835 37.778701, -122.41474099999999 37.77871899999998, -122.41472100000001 37.77879099999999, -122.41336499999998 37.77986200000001, -122.412609 37.78045899999999, -122.412512 37.780479, -122.411933 37.780005999999986, -122.41148400000002 37.779648, -122.410937 37.77921200000001, -122.41040100000001 37.778785, -122.409938 37.77841599999999, -122.40938699999998 37.77797699999999, -122.40992299999999 37.777553, -122.41050600000001 37.777092, -122.41101400000001 37.776689999999995, -122.411606 37.77622100000001, -122.413161 37.774992, -122.41371800000002 37.775437, -122.414173 37.775801))",1704.0,0.0,3009,075,S,060750176013009,+37.7781034,-122.4155168,G5040,Block 3009,06,017601,,
60750124022,"POLYGON ((-122.41935499999998 37.775234, -122.419397 37.77542199999999, -122.41949199999999 37.775894, -122.419565 37.77626199999999, -122.419506 37.77636899999999, -122.419603 37.776457, -122.41975 37.77719200000001, -122.419694 37.777300000000004, -122.419788 37.777387, -122.41985700000001 37.77773199999999, -122.41993400000001 37.778120000000015, -122.41988299999998 37.778250999999976, -122.419968 37.778312, -122.420311 37.77991699999999, -122.420247 37.780075, -122.42033599999999 37.78019, -122.420425 37.78058299999997, -122.420499 37.780908999999994, -122.42044 37.781031, -122.42055200000001 37.781126, -122.42062300000002 37.78149399999998, -122.42069300000001 37.78185199999997, -122.420638 37.78196100000002, -122.418993 37.782168999999996, -122.41733900000001 37.782379, -122.417146 37.781447, -122.41694799999999 37.78047, -122.41676799999999 37.779584, -122.41658000000001 37.778658, -122.41640100000001 37.77772300000001, -122.41629200000001 37.777494, -122.416392 37.77746900000001, -122.41687799999998 37.777085, -122.41747100000002 37.77661800000001, -122.41750100000002 37.776541, -122.417629 37.77649400000001, -122.41870399999998 37.77564499999998, -122.41916800000001 37.77527800000001, -122.419256 37.775147, -122.41935499999998 37.775234))",16236.0,0.0,2005,075,S,060750124022005,+37.7808538,-122.4178755,G5040,Block 2005,06,012402,,
60750124021,"POLYGON ((-122.41676799999999 37.779584, -122.41694799999999 37.78047, -122.417146 37.781447, -122.41679900000001 37.78149099999999, -122.416341 37.781548999999984, -122.41550500000001 37.781653999999996, -122.41468299999998 37.781759, -122.41386600000001 37.781863, -122.413676 37.780927, -122.41348700000002 37.77999200000001, -122.41336499999998 37.77986200000001, -122.41472100000001 37.77879099999999, -122.41474099999999 37.77871899999998, -122.414835 37.778701, -122.41600900000002 37.777773, -122.41626099999999 37.777572000000006, -122.41629200000001 37.777494, -122.41640100000001 37.77772300000001, -122.41658000000001 37.778658, -122.41676799999999 37.779584))",15423.0,0.0,1001,075,S,060750124021001,+37.7810818,-122.4162324,G5040,Block 1001,06,012402,,
60750125011,"POLYGON ((-122.41386600000001 37.781863, -122.414054 37.78279399999999, -122.41300300000002 37.782928, -122.41241200000002 37.78300399999999, -122.41076499999998 37.783213999999994, -122.40925199999998 37.78340699999999, -122.408952 37.783288, -122.40905299999999 37.78326799999999, -122.409184 37.783164, -122.41005200000002 37.782478999999995, -122.410271 37.782306, -122.410292 37.78223099999999, -122.41039100000002 37.78221099999998, -122.411457 37.781369, -122.41170000000002 37.781177, -122.411985 37.780952, -122.412492 37.78055199999999, -122.412512 37.780479, -122.412609 37.78045899999999, -122.41336499999998 37.77986200000001, -122.41348700000002 37.77999200000001, -122.413676 37.780927, -122.41386600000001 37.781863))",15488.0,0.0,1003,075,S,060750125011003,+37.7814995,-122.4129465,G5040,Block 1003,06,012501,,
60750176012,"POLYGON ((-122.409938 37.77841599999999, -122.41040100000001 37.778785, -122.410937 37.77921200000001, -122.41148400000002 37.779648, -122.411933 37.780005999999986, -122.412512 37.780479, -122.412492 37.78055199999999, -122.411985 37.780952, -122.41170000000002 37.781177, -122.411457 37.781369, -122.41039100000002 37.78221099999998, -122.410292 37.78223099999999, -122.410069 37.78205299999999, -122.409693 37.78175399999999, -122.40924500000001 37.781397999999996, -122.408709 37.780970999999994, -122.40816099999999 37.780535, -122.407691 37.78016199999999, -122.40715900000001 37.779739000000006, -122.407691 37.77931799999999, -122.40827200000001 37.77886099999999, -122.40883300000002 37.778416, -122.40938699999998 37.77797699999999, -122.409938 37.77841599999999))",8060.0,0.0,2004,075,S,060750176012004,+37.7799132,-122.4084854,G5040,Block 2004,06,017601,,
