geoid,block_group,lat,lon
060750452003000,060750452003,37.7759844,-122.4709025
060750452004003,060750452004,37.7760334,-122.4698297
060750452004004,060750452004,37.7760819,-122.4687597
060750452004005,060750452004,37.7761311,-122.4676893
060750452005011,060750452005,37.7778465,-122.4710364
060750452004002,060750452004,37.7778954,-122.4699643
060750452004001,060750452004,37.7779439,-122.4688938
060750452004000,060750452004,37.7779924,-122.4678232
060750452001006,060750452001,37.778041,-122.466754
060750452005006,060750452005,37.7797069,-122.4711725
060750476002004,060750476002,37.7775987,-122.4764945
060750477012007,060750477012,37.7792193,-122.4819836
060750477012002,060750477012,37.7792653,-122.4809127
060750477012001,060750477012,37.7793144,-122.4798443
060750476001013,060750476001,37.7793658,-122.4787721
060750476001011,060750476001,37.7794145,-122.4776999
060750476001009,060750476001,37.779462,-122.4766316
060750477012008,060750477012,37.7802114,-122.482056
060750477012003,060750477012,37.7802586,-122.4809739
060750477012000,060750477012,37.7803093,-122.4799111
060750476002003,060750476002,37.777648,-122.4754226
060750476002002,060750476002,37.7776975,-122.474327
060750476002001,060750476002,37.7777484,-122.4732027
060750476002000,060750476002,37.7777858,-122.4724113
060750476002007,060750476002,37.7777964,-122.4721061
060750452005010,060750452005,37.7778121,-122.4718013
060750476001007,060750476001,37.7795123,-122.4755563
060750476001005,060750476001,37.7795595,-122.4744615
060750476001003,060750476001,37.779612,-122.4733398
060750476001001,060750476001,37.7796457,-122.4725449
060750476001002,060750476001,37.7796848,-122.4722413
060750452005008,060750452005,37.7796772,-122.4719342
060750476001008,060750476001,37.7805054,-122.4756265
060750476001006,060750476001,37.7805582,-122.4745386
060750476001004,060750476001,37.7806038,-122.4734036
060750476001000,060750476001,37.7806441,-122.4725888
060750452005009,060750452005,37.7806702,-122.4720322
060750426021002,060750426021,37.7815539,-122.4746056
060750426021001,060750426021,37.7815965,-122.473483
060750426021000,060750426021,37.7816338,-122.4726835
060750452005004,060750452005,37.7797596,-122.4701
060750452005002,060750452005,37.7798043,-122.4690257
060750452005001,060750452005,37.7798571,-122.4679558
060750452001007,060750452001,37.7799039,-122.4668871
060750452005007,060750452005,37.7807029,-122.4712507
060750452005005,060750452005,37.7807512,-122.4701719
060750452005003,060750452005,37.7807979,-122.4690911
060750452005000,060750452005,37.7808514,-122.4680213
060750452001008,060750452001,37.7809021,-122.4669577
060750402002004,060750402002,37.781696,-122.4713148
060750479012015,060750479012,37.7724993,-122.506216
060750479014006,060750479014,37.7725482,-122.5051454
060750479014005,060750479014,37.772597,-122.5040765
060750479014004,060750479014,37.7726464,-122.5030042
060750479014003,060750479014,37.7726955,-122.5019315
060750479014002,060750479014,37.7727455,-122.5008588
060750479014001,060750479014,37.7727923,-122.4997864
060750479012004,060750479012,37.7740108,-122.5112408
060750479012010,060750479012,37.7740821,-122.510649
060750479012011,060750479012,37.7742179,-122.509564
060750478022004,060750478022,37.7729395,-122.4965792
060750478022005,060750478022,37.7729905,-122.4955073
060750478011005,060750478011,37.7730385,-122.4944355
060750478011004,060750478011,37.7730866,-122.4933659
060750478011003,060750478011,37.7731371,-122.492294
060750478011002,060750478011,37.7731851,-122.4912203
060750479011005,060750479011,37.774709,-122.4988525
060750478022002,060750478022,37.7747577,-122.4977845
060750478022001,060750478022,37.7748053,-122.4967189
060750478022000,060750478022,37.7748566,-122.4956471
060750479015007,060750479015,37.7742672,-122.5084905
060750479015005,060750479015,37.7743165,-122.5074225
060750479015006,060750479015,37.7743654,-122.5063522
060750479013004,060750479013,37.7744144,-122.5052818
060750479013005,060750479013,37.774463,-122.5042125
060750479013006,060750479013,37.7745125,-122.50314
060750479013007,060750479013,37.7745621,-122.5020668
060750479011003,060750479011,37.7746119,-122.5009906
060750479011004,060750479011,37.774659,-122.4999187
060750479015003,060750479015,37.7756629,-122.5085916
060750477023002,060750477023,37.7734789,-122.4847948
060750477023001,060750477023,37.7735269,-122.4837234
060750478013004,060750478013,37.7751004,-122.4902832
060750478013005,060750478013,37.7751495,-122.4892105
060750477021005,060750477021,37.7751982,-122.4881375
060750477021004,060750477021,37.7752471,-122.4870688
060750477021003,060750477021,37.7752956,-122.4860003
060750477021002,060750477021,37.7753448,-122.484929
060750477021001,060750477021,37.775394,-122.483858
060750478013006,060750478013,37.7770151,-122.4893458
060750478012004,060750478012,37.7749045,-122.4945715
060750478012005,060750478012,37.7749528,-122.4935047
060750478013010,060750478013,37.7750034,-122.4924326
060750478013009,060750478013,37.7750516,-122.4913553
060750478023010,060750478023,37.7766229,-122.4979202
060750478012003,060750478012,37.7766738,-122.4968532
060750478012002,060750478012,37.7767183,-122.4957806
060750478012001,060750478012,37.7767691,-122.4947073
060750478012000,060750478012,37.7768197,-122.4936391
060750478013011,060750478013,37.7768653,-122.4925664
060750479015004,060750479015,37.775712,-122.5075245
060750479012006,060750479012,37.7759363,-122.5114859
060750479015000,060750479015,37.7762323,-122.5064893
060750479013003,060750479013,37.7762816,-122.5054185
060750479013002,060750479013,37.7763297,-122.5043485
060750479013001,060750479013,37.7763787,-122.503276
060750479013000,060750479013,37.7764281,-122.5022023
060750479011002,060750479011,37.7764758,-122.5011263
060750479011001,060750479011,37.7765273,-122.5000555
060750479011000,060750479011,37.7765746,-122.4989883
060750479015002,060750479015,37.7765965,-122.50866
060750479015001,060750479015,37.7766452,-122.5075931
060750479012009,060750479012,37.7775919,-122.5108703
060750479012003,060750479012,37.781286,-122.513657
060750479021007,060750479021,37.778029,-122.5087645
060750479021008,060750479021,37.7780775,-122.5076975
060750479021009,060750479021,37.7781256,-122.5066287
060750479022012,060750479022,37.7781757,-122.5055573
060750479022011,060750479022,37.7781976,-122.5044841
060750478013002,060750478013,37.7778713,-122.4910232
060750478023008,060750478023,37.7784955,-122.4980568
060750478023006,060750478023,37.7785419,-122.496986
060750478023004,060750478023,37.7785912,-122.4959123
060750478023002,060750478023,37.7786375,-122.4948412
060750478023001,060750478023,37.7786883,-122.4937704
060750478013007,060750478013,37.7787295,-122.4926958
060750478023009,060750478023,37.7794805,-122.4981231
060750478023007,060750478023,37.7795298,-122.4970573
060750478023005,060750478023,37.7795751,-122.4959816
060750477013005,060750477013,37.7770634,-122.4882727
060750477013004,060750477013,37.7771121,-122.4872038
060750477013003,060750477013,37.7771605,-122.486135
060750477013002,060750477013,37.7772094,-122.4850638
060750477013001,060750477013,37.7772581,-122.4839928
060750477013000,060750477013,37.777307,-122.4829215
060750478013001,060750478013,37.7788799,-122.4894823
060750477011010,060750477011,37.7789273,-122.488408
060750477011008,060750477011,37.7789777,-122.4873395
060750477011006,060750477011,37.7790253,-122.4862706
060750479022008,060750479022,37.7782473,-122.5034124
060750479022007,060750479022,37.7782968,-122.5023374
060750479023004,060750479023,37.7783367,-122.5012644
060750479023005,060750479023,37.7783975,-122.5001944
060750479023008,060750479023,37.7784441,-122.4991248
060750479022010,060750479022,37.7791839,-122.5045537
060750479022009,060750479022,37.7792334,-122.5034747
060750479022006,060750479022,37.7792816,-122.5024209
060750479023003,060750479023,37.7793657,-122.501415
060750479023006,060750479023,37.7793897,-122.500278
060759809001074,060759809001,37.7445949,-122.395483
060759809001059,060759809001,37.7451401,-122.396408
060759809001050,060759809001,37.7454101,-122.3943448
060759809001052,060759809001,37.7456474,-122.3945853
060759809001051,060759809001,37.745987,-122.3942468
060759809001113,060759809001,37.7458636,-122.3926448
060759809001053,060759809001,37.746079,-122.3955862
060759809001049,060759809001,37.7466406,-122.3935822
060759809001022,060759809001,37.7467876,-122.3938704
060759809001023,060759809001,37.746934,-122.3945829
060750231031000,060750231031,37.7416723,-122.3728287
060759809001133,060759809001,37.7420073,-122.3800142
060759809001132,060759809001,37.7447113,-122.3795737
060759809001118,060759809001,37.7437701,-122.3857443
060759809001119,060759809001,37.7450001,-122.3850776
060759809001040,060759809001,37.7472836,-122.3821311
060759809001000,060759809001,37.7482201,-122.3748248
060759809001003,060759809001,37.749724,-122.386021
060759809001002,060759809001,37.7506082,-122.3815054
060759809001117,060759809001,37.7455957,-122.3871318
060759809001044,060759809001,37.7462861,-122.389477
060759809001043,060759809001,37.7466644,-122.3877017
060759809001042,060759809001,37.7466186,-122.3872297
060759809001041,060759809001,37.7470992,-122.3872825
060759809001037,060759809001,37.747661,-122.3873343
060759809001027,060759809001,37.7479043,-122.3911685
060759809001035,060759809001,37.7483817,-122.3868561
060759809001036,060759809001,37.7483549,-122.3873979
060759809001033,060759809001,37.7486247,-122.388617
060759809001137,060759809001,37.7495009,-122.3893971
060759809001034,060759809001,37.7496654,-122.3870048
060759809001029,060759809001,37.7506946,-122.3909906
060759809001030,060759809001,37.7507761,-122.3900171
060759809001031,060759809001,37.7508248,-122.3890541
060759809001032,060759809001,37.7508891,-122.3881192
060759809001005,060759809001,37.7509122,-122.3876062
060759809001024,060759809001,37.7478945,-122.3950711
060759809001131,060759809001,37.747977,-122.3935394
060759809001020,060759809001,37.7488257,-122.3928726
060759809001019,060759809001,37.7487673,-122.3926324
060759809001025,060759809001,37.7491577,-122.3951755
060759809001021,060759809001,37.749315,-122.3930184
060759809001026,060759809001,37.7506034,-122.3942542
060759809001015,060759809001,37.7511287,-122.3922576
060759809001018,060759809001,37.7510573,-122.3959109
060759809001016,060759809001,37.7511721,-122.3928439
060759809001013,060759809001,37.7504359,-122.3921191
060759809001011,060759809001,37.7512455,-122.3915803
060759809001004,060759809001,37.7515642,-122.3871359
060759809001014,060759809001,37.7520478,-122.3920491
060759809001010,060759809001,37.7519755,-122.3909277
060759809001009,060759809001,37.7520538,-122.3901441
060759809001008,060759809001,37.7521122,-122.3891792
060759809001007,060759809001,37.7521675,-122.3882262
060759809001012,060759809001,37.7522907,-122.3915746
060759809001006,060759809001,37.7521962,-122.3876948
060750614002017,060750614002,37.7531496,-122.3916802
060750226002023,060750226002,37.7533886,-122.3893053
060750614002016,060750614002,37.7533302,-122.3916391
060750226002024,060750226002,37.7534429,-122.388348
060750226002025,060750226002,37.7534772,-122.3878176
060750226002026,060750226002,37.7535025,-122.3873144
060750614002015,060750614002,37.7535196,-122.3915228
060750226002022,060750226002,37.7536676,-122.3912984
060750226002021,060750226002,37.7542931,-122.3911154
060750226002020,060750226002,37.7539757,-122.390324
060759809001017,060759809001,37.7518593,-122.3943693
060750614001000,060750614001,37.753667,-122.3966744
060750614002009,060750614002,37.7537598,-122.3937309
060750614002012,060750614002,37.7534374,-122.392104
060750614002011,060750614002,37.7542046,-122.3954107
060750614002018,060750614002,37.7541447,-122.3925024
060750614002010,060750614002,37.7558453,-122.3952664
060750614002006,060750614002,37.7561604,-122.3967902
060750614002008,060750614002,37.7563933,-122.392698
060750226002008,060750226002,37.7565509,-122.392302
060750614002013,060750614002,37.7546289,-122.3919819
060750226002018,060750226002,37.7546639,-122.3894314
060750614002014,060750614002,37.7548534,-122.3919349
060750226002017,060750226002,37.7547195,-122.3884715
060750226002016,060750226002,37.7547509,-122.38794
060750226002015,060750226002,37.7547804,-122.3874392
060750226002019,060750226002,37.7557843,-122.390014
060750226002009,060750226002,37.7562737,-122.3920965
060750226002010,060750226002,37.7564578,-122.3915342
060750226002012,060750226002,37.7566178,-122.388669
060750226002013,060750226002,37.7566832,-122.3881518
060750226002014,060750226002,37.7567101,-122.3876392
060750226002011,060750226002,37.7570613,-122.39014
060750226002006,060750226002,37.758963,-122.3917467
060750226002005,060750226002,37.75906,-122.3908111
060750226002004,060750226002,37.7591147,-122.3898469
060750226002003,060750226002,37.7591848,-122.3889361
060750226002002,060750226002,37.759206,-122.3884398
060750226002001,060750226002,37.7592448,-122.3879081
060750226002000,060750226002,37.7593073,-122.3869548
060750251001024,060750251001,37.7448972,-122.4061986
060759809001061,060759809001,37.7447728,-122.403711
060750251003023,060750251003,37.7449766,-122.4046294
060759809001062,060759809001,37.7459955,-122.4041806
060750251003020,060750251003,37.7459682,-122.4051278
060750251003019,060750251003,37.7460204,-122.4047656
060750251001012,060750251001,37.7460171,-122.4057835
060750251003018,060750251003,37.7464918,-122.4043541
060750251001003,060750251001,37.7470562,-122.4055386
060750251003016,060750251003,37.7471158,-122.4039119
060759809001063,060759809001,37.7428637,-122.403644
060759809001065,060759809001,37.7446611,-122.4019881
060759809001060,060759809001,37.7473992,-122.4034553
060750251003017,060750251003,37.7481765,-122.4036971
060759809001110,060759809001,37.7487877,-122.4035809
060759809001056,060759809001,37.7487476,-122.4027352
060750251003000,060750251003,37.7493861,-122.4036977
060759809001058,060759809001,37.7494216,-122.4025086
060759809001111,060759809001,37.749439,-122.4034071
060759809001112,060759809001,37.7494713,-122.4030703
060759809001079,060759809001,37.7430833,-122.397949
060759809001068,060759809001,37.7434934,-122.3976799
060759809001078,060759809001,37.7435152,-122.3987248
060759809001066,060759809001,37.7435911,-122.4003708
060759809001067,060759809001,37.7436562,-122.3989211
060759809001077,060759809001,37.7438298,-122.3972968
060759809001069,060759809001,37.7443035,-122.3982375
060759809001070,060759809001,37.7445581,-122.3970666
060759809001054,060759809001,37.7458936,-122.3989022
060759809001055,060759809001,37.7479765,-122.3999163
060750251001002,060750251001,37.7473377,-122.4050688
060750251001004,060750251001,37.7474746,-122.4062753
060750251001001,060750251001,37.7477428,-122.4054157
060750251003015,060750251003,37.7477914,-122.4039385
060750251003014,060750251003,37.7479364,-122.4041581
060750251003013,060750251003,37.7481183,-122.4042633
060750251003012,060750251003,37.748457,-122.4044613
060750251001000,060750251001,37.7480711,-122.4054682
060750251003011,060750251003,37.7483612,-122.4054981
060750251003006,060750251003,37.7484307,-122.404
060750251003007,060750251003,37.7488771,-122.4046701
060750251003003,060750251003,37.7487782,-122.4044002
060750251003008,060750251003,37.7488752,-122.40484
060750251003005,060750251003,37.7489106,-122.4038439
060750251003009,060750251003,37.7489478,-122.4059735
060750251003004,060750251003,37.7490099,-122.4042054
060750251003010,060750251003,37.7489696,-122.4052868
060750251003002,060750251003,37.7491419,-122.4049292
060750251003001,060750251003,37.7492669,-122.4042949
060750229032010,060750229032,37.7493657,-122.4053226
060750614001027,060750614001,37.749657,-122.4031157
060750614001026,060750614001,37.7501012,-122.4029516
060750614001020,060750614001,37.7499397,-122.4032792
060750614001019,060750614001,37.7506726,-122.4032925
060750229032008,060750229032,37.7509794,-122.4037598
060750614001023,060750614001,37.7511761,-122.4026393
060750614001021,060750614001,37.7512151,-122.403298
060750614001024,060750614001,37.751298,-122.4017734
060750614001014,060750614001,37.7513495,-122.4008154
060750614001022,060750614001,37.7516116,-122.4031698
060759809001057,060759809001,37.7502261,-122.3994037
060750614001028,060750614001,37.7511432,-122.3991656
060750614001016,060750614001,37.7515039,-122.3994005
060750614001017,060750614001,37.751685,-122.3974293
060750614001015,060750614001,37.7518935,-122.3996611
060750614001004,060750614001,37.752582,-122.4004435
060750614001018,060750614001,37.7530048,-122.3976408
060750614001002,060750614001,37.7531719,-122.3990147
060750614001003,060750614001,37.7531706,-122.3998631
060750614001005,060750614001,37.7534011,-122.3996648
060750229033005,060750229033,37.7492534,-122.4053335
060750229033000,060750229033,37.7501241,-122.4064021
060750229032009,060750229032,37.7505959,-122.4049995
060750229032004,060750229032,37.7523946,-122.4057735
060750229032005,060750229032,37.7524545,-122.4047861
060750229032006,060750229032,37.7525117,-122.4038245
060750229032003,060750229032,37.7536699,-122.4058934
060750229032002,060750229032,37.7537298,-122.4049079
060750229032001,060750229032,37.7537877,-122.403944
060750228022008,060750228022,37.7556401,-122.4050893
060750614001025,060750614001,37.7520903,-122.403079
060750229032007,060750229032,37.7526449,-122.4031864
060750614001010,060750614001,37.7525667,-122.4029119
060750614001011,060750614001,37.7525398,-122.4025933
060750614001012,060750614001,37.7526291,-122.4018959
060750614001013,060750614001,37.7526771,-122.4009714
060750229032000,060750229032,37.7538283,-122.4032668
060750614001009,060750614001,37.753846,-122.402964
060750614001008,060750614001,37.7538612,-122.4026778
060750614001007,060750614001,37.7539034,-122.4020127
060750614001006,060750614001,37.7539645,-122.40105
060750228022012,060750228022,37.7551078,-122.4033851
060750614003007,060750614003,37.7557716,-122.4031914
060750614003006,060750614003,37.7558866,-122.402899
060750614003005,060750614003,37.7558181,-122.402196
060750614003004,060750614003,37.7558766,-122.4012293
060750228022011,060750228022,37.7563218,-122.403552
060750227042017,060750227042,37.7571664,-122.4036617
060750227042019,060750227042,37.757713,-122.4014295
060750227042011,060750227042,37.7584833,-122.403378
060750251001011,060750251001,37.7483418,-122.4091851
060750229012010,060750229012,37.7486211,-122.4120558
060750229022003,060750229022,37.7489051,-122.4110701
060750229022004,060750229022,37.7489421,-122.4101527
060750229022005,060750229022,37.7489789,-122.4092338
060750229022002,060750229022,37.7502631,-122.4112018
060750229022001,060750229022,37.7503179,-122.4102863
060750229022000,060750229022,37.7503726,-122.4093698
060750229021003,060750229021,37.7518602,-122.4113551
060750229021004,060750229021,37.7519153,-122.4104385
060750229012008,060750229012,37.7491011,-122.4131979
060750229012007,060750229012,37.7491599,-122.4121079
060750229013002,060750229013,37.7500215,-122.4152015
060750229013001,060750229013,37.7500532,-122.4146752
060750229013000,060750229013,37.7500863,-122.4141307
060750229012004,060750229012,37.7501209,-122.4135688
060750229012005,060750229012,37.750153,-122.413026
060750229012006,060750229012,37.7502019,-122.4122162
060750229011005,060750229011,37.7516713,-122.4145495
060750229012003,060750229012,37.7517226,-122.4137237
060750209002000,060750209002,37.7499545,-122.4163135
060750229013003,060750229013,37.7499885,-122.4157485
060750209004007,060750209004,37.751422,-122.418653
060750209001007,060750209001,37.7514574,-122.4180842
060750209001006,060750209001,37.7514876,-122.4175402
060750209001005,060750209001,37.751522,-122.4170144
060750209001004,060750209001,37.7515536,-122.4164678
060750229011004,060750229011,37.7516052,-122.4156399
060750209001002,060750209001,37.7530703,-122.4179758
060750209001003,060750209001,37.7531369,-122.4168858
060750229031005,060750229031,37.7520815,-122.4076639
060750229031006,060750229031,37.75214,-122.4067365
060750229031003,060750229031,37.753622,-122.4087344
060750229031002,060750229031,37.7536789,-122.407818
060750229031001,060750229031,37.7537324,-122.4068928
060750229031000,060750229031,37.7544248,-122.4064687
060750228033000,060750228033,37.7552812,-122.4079733
060750228022013,060750228022,37.7553339,-122.4070678
060750228022009,060750228022,37.755378,-122.4065571
060750228022007,060750228022,37.7565002,-122.406665
060750229012002,060750229012,37.7517528,-122.4131788
060750229012001,060750229012,37.7517867,-122.412653
060750229012000,060750229012,37.7518152,-122.4121058
060750229011002,060750229011,37.7532697,-122.4147031
060750229011001,060750229011,37.7533352,-122.413614
060750229011000,060750229011,37.7533995,-122.4125203
060750228031005,060750228031,37.7548664,-122.4148537
060750228031006,060750228031,37.7549324,-122.4137642
060750228031007,060750228031,37.7549988,-122.4126699
060750228031002,060750228031,37.7564658,-122.4150069
060750229021005,060750229021,37.7519703,-122.409522
060750229021002,060750229021,37.7534563,-122.4115073
060750229021001,060750229021,37.7535134,-122.4105923
060750229021000,060750229021,37.7535706,-122.4096735
060750228033004,060750228033,37.7550592,-122.4116596
060750228033003,060750228033,37.7551145,-122.4107465
060750228033002,060750228033,37.7551668,-122.4098277
060750228033001,060750228033,37.7552275,-122.4088905
060750228032004,060750228032,37.7566589,-122.4118107
060750228032003,060750228032,37.7567131,-122.4108992
060750229011003,060750229011,37.7532036,-122.4157928
060750209001001,060750209001,37.7546696,-122.4181268
060750209001000,060750209001,37.7547349,-122.4170362
060750228031004,060750228031,37.7548011,-122.4159433
060750208004004,060750208004,37.7562688,-122.4182799
060750208004005,060750208004,37.7563345,-122.4171895
060750228031003,060750228031,37.7564002,-122.4160966
060750208004001,060750208004,37.7578666,-122.4184328
060750208004000,060750208004,37.7579326,-122.4173423
060750228013004,060750228013,37.7579981,-122.4162492
060750228031001,060750228031,37.7565315,-122.4139176
060750228031000,060750228031,37.7565984,-122.4128218
060750228013005,060750228013,37.7580645,-122.4151591
060750228013006,060750228013,37.7581293,-122.4140694
060750228013007,060750228013,37.7581957,-122.4129741
060750228013008,060750228013,37.7595105,-122.4131031
060750228013002,060750228013,37.7596643,-122.41531
060750228012004,060750228012,37.7597066,-122.4121065
060750228013001,060750228013,37.7597299,-122.4142225
060750228013000,060750228013,37.7603109,-122.4131873
060750228032002,060750228032,37.7567712,-122.4099869
060750228032001,060750228032,37.7568216,-122.4090489
060750228012005,060750228012,37.7582563,-122.4119632
060750228012006,060750228012,37.7583102,-122.4110538
060750228012007,060750228012,37.7583642,-122.4101283
060750228012008,060750228012,37.7584279,-122.4091903
060750228012003,060750228012,37.7597541,-122.4112697
060750228012002,060750228012,37.7598017,-122.4104102
060750228012001,060750228012,37.7598731,-122.4094481
060750228011019,060750228011,37.7610347,-122.4115071
060750228032000,060750228032,37.75688,-122.4081265
060750228022005,060750228022,37.7569324,-122.4072196
060750228022006,060750228022,37.7573026,-122.4067455
060750228012009,060750228012,37.7584797,-122.40828
060750228022004,060750228022,37.7585345,-122.4073806
060750228022001,060750228022,37.7585647,-122.4068645
060750228012000,060750228012,37.7599246,-122.4084853
060750228022003,060750228022,37.7599819,-122.407532
060750228022002,060750228022,37.7600111,-122.4070044
060750228011016,060750228011,37.7612094,-122.4086102
060750614001001,060750614001,37.7542797,-122.3990951
060750614003009,060750614003,37.7545607,-122.399647
060750614003008,060750614003,37.7553323,-122.3982644
060750614003003,060750614003,37.7559342,-122.4003042
060750614003002,060750614003,37.7559409,-122.3997817
060750614003001,060750614003,37.7559994,-122.3992625
060750614003000,060750614003,37.7565997,-122.3983847
060750227042018,060750227042,37.7575665,-122.4004948
060750227042015,060750227042,37.7585472,-122.3995401
060750227042016,060750227042,37.7586044,-122.3985767
060750228022010,060750228022,37.7573506,-122.4043976
060750227042010,060750227042,37.7577352,-122.4038708
060750227042009,060750227042,37.7577257,-122.4042918
060750228022000,060750228022,37.7582642,-122.4060454
060750227042008,060750227042,37.7597273,-122.4062821
060750227042007,060750227042,37.759461,-122.4051386
060750227042006,060750227042,37.7601683,-122.4045535
060750227041024,060750227041,37.7609153,-122.4061433
060750227041023,060750227041,37.7611088,-122.4062661
060750227041019,060750227041,37.7613335,-122.4055797
060750227042012,060750227042,37.7583699,-122.4024408
060750227042013,060750227042,37.7589843,-122.4015085
060750227042005,060750227042,37.7602255,-122.403591
060750227042004,060750227042,37.7602838,-122.4026254
060750227042003,060750227042,37.7603471,-122.401641
060750227042002,060750227042,37.7604011,-122.400672
060750227041017,060750227041,37.7615029,-122.4037141
060750227041016,060750227041,37.7615604,-122.4027483
060750227041015,060750227041,37.7616234,-122.4017636
060750227041010,060750227041,37.7628388,-122.4028531
060750227042014,060750227042,37.7588119,-122.400509
060750614002005,060750614002,37.758663,-122.3976095
060750227042001,060750227042,37.7604596,-122.3997237
060750227042000,060750227042,37.7605174,-122.3987598
060750227022007,060750227022,37.7605754,-122.3977938
060750227041014,060750227041,37.7617371,-122.3998306
060750227022006,060750227022,37.7618525,-122.3979165
060750227041013,060750227041,37.7630412,-122.3994861
060750227021005,060750227021,37.7631286,-122.3980373
060750227041000,060750227041,37.7643164,-122.3996076
060750227041018,060750227041,37.761445,-122.4046768
060750227041022,060750227041,37.7617302,-122.4059658
060750228021007,060750228021,37.761992,-122.4062225
060750227041020,060750227041,37.7622831,-122.405395
060750227041021,060750227041,37.7624712,-122.4055535
060750227041008,060750227041,37.7626865,-122.4047667
060750227041009,060750227041,37.7627776,-122.4038177
060750227041007,060750227041,37.7631346,-122.4052114
060750228021001,060750228021,37.7639482,-122.4059017
060750228021000,060750228021,37.7640172,-122.4052741
060750227041011,060750227041,37.7628947,-122.4018859
060750227041012,060750227041,37.762955,-122.4009193
060750227041003,060750227041,37.7641125,-122.4029862
060750227041002,060750227041,37.764171,-122.402021
060750227041001,060750227041,37.7642294,-122.4010562
060750607002015,060750607002,37.7653983,-122.4031044
060750607002016,060750607002,37.7654571,-122.402142
060750607002023,060750607002,37.765515,-122.4011771
060750607002012,060750607002,37.7665362,-122.4033322
060750607002017,060750607002,37.7667531,-122.4022639
060750227041006,060750227041,37.7639916,-122.4050118
060750227041005,060750227041,37.7639375,-122.4046719
060750227041004,060750227041,37.7640545,-122.4039524
060750177001061,060750177001,37.7652242,-122.4060075
060750177001060,060750177001,37.7652677,-122.4053348
060750177001059,060750177001,37.7652743,-122.4050028
060750177001058,060750177001,37.7652429,-122.4046838
060750607002014,060750607002,37.7653416,-122.4040726
060750177001057,060750177001,37.7656078,-122.4048531
060750177001053,060750177001,37.7665211,-122.4061308
060750177001054,060750177001,37.7665248,-122.4054717
060750177001023,060750177001,37.7665364,-122.4051516
060750177001022,060750177001,37.7666432,-122.404984
060750177001021,060750177001,37.766601,-122.404793
060750607002013,060750607002,37.7666381,-122.4041941
060750177001055,060750177001,37.7668247,-122.4053185
060750177001024,060750177001,37.7674402,-122.405277
060750177001026,060750177001,37.7674853,-122.4056209
060750177001025,060750177001,37.7677209,-122.4055251
060750177001027,060750177001,37.7677349,-122.4062858
060750177001019,060750177001,37.7679367,-122.4051919
060750177001020,060750177001,37.767887,-122.4049187
060750607002004,060750607002,37.7679249,-122.4043149
060750177001008,060750177001,37.7682283,-122.4055842
060750177001010,060750177001,37.7682649,-122.4060815
060750177001009,060750177001,37.7683653,-122.4059347
060750177001003,060750177001,37.7690077,-122.4062737
060750177001002,060750177001,37.7690686,-122.4056936
060750177001001,060750177001,37.7691063,-122.4053264
060750177001000,060750177001,37.769117,-122.4050388
060750607002009,060750607002,37.76786,-122.3989163
060750607002008,060750607002,37.7685211,-122.3996877
060750607002007,060750607002,37.7690084,-122.4007653
060750607001045,060750607001,37.7702424,-122.3986154
060750607001046,060750607001,37.7706106,-122.39835
060750607001043,060750607001,37.7708459,-122.397937
060750607001044,060750607001,37.7715938,-122.39802
060750607001040,060750607001,37.7715882,-122.3994657
060750607001037,060750607001,37.77182,-122.3976505
060750607001041,060750607001,37.7722686,-122.4002295
060750614002007,060750614002,37.756604,-122.3943073
060750614002004,060750614002,37.7587236,-122.3966291
060750614002002,060750614002,37.7588906,-122.3947007
060750614002001,060750614002,37.7588974,-122.3937368
060750614002000,060750614002,37.7589983,-122.3928457
060750226002007,060750226002,37.7589839,-122.3923227
060750614002003,060750614002,37.75919,-122.3957016
060750227022008,060750227022,37.760634,-122.3968276
060750226001028,060750226001,37.7605248,-122.3923552
060750227022009,060750227022,37.760692,-122.3958604
060750226001026,060750226001,37.7603588,-122.3909154
060750226001027,060750226001,37.7604072,-122.39
060750226001025,060750226001,37.7610078,-122.3909961
060750226001024,060750226001,37.7610631,-122.3900293
060750226001023,060750226001,37.7610981,-122.3891149
060750226001022,060750226001,37.7611244,-122.3886218
060750226001021,060750226001,37.7611614,-122.3880955
060750226001015,060750226001,37.7615668,-122.391956
060750226001016,060750226001,37.7622601,-122.3911173
060750226001017,060750226001,37.7623188,-122.3901529
060750227022010,060750227022,37.7607506,-122.3948948
060750227022011,060750227022,37.7608091,-122.3939198
060750227022012,060750227022,37.761059,-122.3924596
060750227022001,060750227022,37.7614981,-122.3930491
060750227022005,060750227022,37.7619109,-122.3969497
060750227022004,060750227022,37.7619691,-122.3959828
060750227022003,060750227022,37.7620277,-122.395017
060750227022002,060750227022,37.7620858,-122.3940424
060750227022000,060750227022,37.7621888,-122.3925611
060750227021006,060750227021,37.7631865,-122.3970701
060750227021007,060750227021,37.7632436,-122.3961038
060750227021008,060750227021,37.763302,-122.3951369
060750227021009,060750227021,37.7633589,-122.3941619
060750227021010,060750227021,37.7634014,-122.3932671
060750227021011,060750227021,37.7634473,-122.3927384
060750226001014,060750226001,37.7634874,-122.392166
060750227021002,060750227021,37.7645194,-122.3962261
060750227021001,060750227021,37.7645776,-122.3952567
060750227021000,060750227021,37.7646352,-122.3942789
060750226001009,060750226001,37.7646218,-122.3935114
060750226001018,060750226001,37.7623868,-122.3892153
060750226001019,060750226001,37.7624061,-122.3887032
060750226001020,060750226001,37.7624306,-122.3881947
